municipality,state,code,variable,min_temperature,max_temperature
Soledad Etla,Oaxaca,Coutput/pdfs/20539,"Rango de temperatura","18,22"
Villa de Tamazulápam del Progreso,Oaxaca,Coutput/pdfs/20540,"Rango de temperatura","14,20"
Tanetze de Zaragoza,Oaxaca,Coutput/pdfs/20541,"Rango de temperatura","18,24"
Taniche,Oaxaca,Coutput/pdfs/20542,"Rango de temperatura","18,20"
Tataltepec de Valdés,Oaxaca,Coutput/pdfs/20543,"Rango de temperatura","16,28"
Teococuilco de Marcos Pérez,Oaxaca,Coutput/pdfs/20544,"Rango de temperatura","10,22"
Teotitlán de Flores Magón,Oaxaca,Coutput/pdfs/20545,"Rango de temperatura","14,26"
Teotitlán del Valle,Oaxaca,Coutput/pdfs/20546,"Rango de temperatura","10,22"
Teotongo,Oaxaca,Coutput/pdfs/20547,"Rango de temperatura","16,20"
Tepelmeme Villa de Morelos,Oaxaca,Coutput/pdfs/20548,"Rango de temperatura","14,24"
Tezoatlán de Segura y Luna,Oaxaca,Coutput/pdfs/20549,"Rango de temperatura","16,24"
San Jerónimo Tlacochahuaya,Oaxaca,Coutput/pdfs/20550,"Rango de temperatura","16,22"
Tlacolula de Matamoros,Oaxaca,Coutput/pdfs/20551,"Rango de temperatura","16,26"
Tlacotepec Plumas,Oaxaca,Coutput/pdfs/20552,"Rango de temperatura","14,18"
Tlalixtac de Cabrera,Oaxaca,Coutput/pdfs/20553,"Rango de temperatura","12,22"
Totontepec Villa de Morelos,Oaxaca,Coutput/pdfs/20554,"Rango de temperatura","12,26"
Trinidad Zaachila,Oaxaca,Coutput/pdfs/20555,"Rango de temperatura","18,22"
La Trinidad Vista Hermosa,Oaxaca,Coutput/pdfs/20556,"Rango de temperatura","14,18"
Unión Hidalgo,Oaxaca,Coutput/pdfs/20557,"Rango de temperatura","26,27"
Valerio Trujano,Oaxaca,Coutput/pdfs/20558,"Rango de temperatura","20,26"
San Juan Bautista Valle Nacional,Oaxaca,Coutput/pdfs/20559,"Rango de temperatura","12,26"
Villa Díaz Ordaz,Oaxaca,Coutput/pdfs/20560,"Rango de temperatura","10,20"
Yaxe,Oaxaca,Coutput/pdfs/20561,"Rango de temperatura","16,22"
Magdalena Yodocono de Porfirio Díaz,Oaxaca,Coutput/pdfs/20562,"Rango de temperatura","10,18"
Yogana,Oaxaca,Coutput/pdfs/20563,"Rango de temperatura","16,22"
Yutanduchi de Guerrero,Oaxaca,Coutput/pdfs/20564,"Rango de temperatura","18,22"
Villa de Zaachila,Oaxaca,Coutput/pdfs/20565,"Rango de temperatura","16,22"
Zapotitlán del Río,Oaxaca,Coutput/pdfs/20566,"Rango de temperatura","12,24"
Zapotitlán Lagunas,Oaxaca,Coutput/pdfs/20567,"Rango de temperatura","20,24"
Zapotitlán Palmas,Oaxaca,Coutput/pdfs/20568,"Rango de temperatura","18,20"
Santa Inés de Zaragoza,Oaxaca,Coutput/pdfs/20569,"Rango de temperatura","16,20"
Zimatlán de Álvarez,Oaxaca,Coutput/pdfs/20570,"Rango de temperatura","12,22"
Acajete,Puebla,Coutput/pdfs/21001,"Rango de temperatura","6,16"
Acateno,Puebla,Coutput/pdfs/21002,"Rango de temperatura","22,26 "
Acatlán,Puebla,Coutput/pdfs/21003,"Rango de temperatura","18,26"
Acatzingo,Puebla,Coutput/pdfs/21004,"Rango de temperatura","12,18"
Acteopan,Puebla,Coutput/pdfs/21005,"Rango de temperatura","16,24"
Ahuacatlán,Puebla,Coutput/pdfs/21006,"Rango de temperatura","14,22 "
Ahuatlán,Puebla,Coutput/pdfs/21007,"Rango de temperatura","20,26"
Ahuazotepec,Puebla,Coutput/pdfs/21008,"Rango de temperatura","12,16"
Ahuehuetitla,Puebla,Coutput/pdfs/21009,"Rango de temperatura","20,24"
Ajalpan,Puebla,Coutput/pdfs/21010,"Rango de temperatura","12,24"
Albino Zertuche,Puebla,Coutput/pdfs/21011,"Rango de temperatura","19,25 "
Aljojuca,Puebla,Coutput/pdfs/21012,"Rango de temperatura","12,14"
Altepexi,Puebla,Coutput/pdfs/21013,"Rango de temperatura","20,24"
Amixtlán,Puebla,Coutput/pdfs/21014,"Rango de temperatura","18,24"
Amozoc,Puebla,Coutput/pdfs/21015,"Rango de temperatura","12,18"
Aquixtla,Puebla,Coutput/pdfs/21016,"Rango de temperatura","12,18"
Atempan,Puebla,Coutput/pdfs/21017,"Rango de temperatura","12,16"
Atexcal,Puebla,Coutput/pdfs/21018,"Rango de temperatura","12,22"
Atlixco,Puebla,Coutput/pdfs/21019,"Rango de temperatura","10,20"
Atoyatempan,Puebla,Coutput/pdfs/21020,"Rango de temperatura","16,18 "
Atzala,Puebla,Coutput/pdfs/21021,"Rango de temperatura","24,26"
Atzitzihuacán,Puebla,Coutput/pdfs/21022,"Rango de temperatura","14,22"
Atzitzintla,Puebla,Coutput/pdfs/21023,"Rango de temperatura","2,16 C"
Axutla,Puebla,Coutput/pdfs/21024,"Rango de temperatura","20,26 "
Ayotoxco de Guerrero,Puebla,Coutput/pdfs/21025,"Rango de temperatura","20,26"
Calpan,Puebla,Coutput/pdfs/21026,"Rango de temperatura","8,16"
Caltepec,Puebla,Coutput/pdfs/21027,"Rango de temperatura","14,22"
Camocuautla,Puebla,Coutput/pdfs/21028,"Rango de temperatura","18,22"
Caxhuacan,Puebla,Coutput/pdfs/21029,"Rango de temperatura","20,24 "
Coatepec,Puebla,Coutput/pdfs/21030,"Rango de temperatura","18,24"
Coatzingo,Puebla,Coutput/pdfs/21031,"Rango de temperatura","20,26"
Cohetzala,Puebla,Coutput/pdfs/21032,"Rango de temperatura","22,26"
Cohuecan,Puebla,Coutput/pdfs/21033,"Rango de temperatura","18,24"
Coronango,Puebla,Coutput/pdfs/21034,"Rango de temperatura","14,18"
Coxcatlán,Puebla,Coutput/pdfs/21035,"Rango de temperatura","14,26"
Coyomeapan,Puebla,Coutput/pdfs/21036,"Rango de temperatura","12,26"
Coyotepec,Puebla,Coutput/pdfs/21037,"Rango de temperatura","16,22"
Cuapiaxtla de Madero,Puebla,Coutput/pdfs/21038,"Rango de temperatura","16,18"
Cuautempan,Puebla,Coutput/pdfs/21039,"Rango de temperatura","12,20"
Cuautinchán,Puebla,Coutput/pdfs/21040,"Rango de temperatura","14,18"
Cuautlancingo,Puebla,Coutput/pdfs/21041,"Rango de temperatura","14,18 "
Cuayuca de Andrade,Puebla,Coutput/pdfs/21042,"Rango de temperatura","20,26"
Cuetzalan del Progreso,Puebla,Coutput/pdfs/21043,"Rango de temperatura","18,26"
Cuyoaco,Puebla,Coutput/pdfs/21044,"Rango de temperatura","10,16"
Chalchicomula de Sesma,Puebla,Coutput/pdfs/21045,"Rango de temperatura","2,16"
Chapulco,Puebla,Coutput/pdfs/21046,"Rango de temperatura","12,20"
Chiautla,Puebla,Coutput/pdfs/21047,"Rango de temperatura","18,26"
Chiautzingo,Puebla,Coutput/pdfs/21048,"Rango de temperatura","6,16"
Chiconcuautla,Puebla,Coutput/pdfs/21049,"Rango de temperatura","12,22 "
Chichiquila,Puebla,Coutput/pdfs/21050,"Rango de temperatura","17,19"
Chietla,Puebla,Coutput/pdfs/21051,"Rango de temperatura","18,26"
Chigmecatitlán,Puebla,Coutput/pdfs/21052,"Rango de temperatura","20,24"
Chignahuapan,Puebla,Coutput/pdfs/21053,"Rango de temperatura","10,16"
Chignautla,Puebla,Coutput/pdfs/21054,"Rango de temperatura","13,15"
Chila,Puebla,Coutput/pdfs/21055,"Rango de temperatura","19,21"
Chila de la Sal,Puebla,Coutput/pdfs/21056,"Rango de temperatura","22,26 "
Honey,Puebla,Coutput/pdfs/21057,"Rango de temperatura","12,18"
Chilchotla,Puebla,Coutput/pdfs/21058,"Rango de temperatura","4,20"
Chinantla,Puebla,Coutput/pdfs/21059,"Rango de temperatura","20,26"
Domingo Arenas,Puebla,Coutput/pdfs/21060,"Rango de temperatura","12,16"
Eloxochitlán,Puebla,Coutput/pdfs/21061,"Rango de temperatura","14,26"
Epatlán,Puebla,Coutput/pdfs/21062,"Rango de temperatura","20,24"
Esperanza,Puebla,Coutput/pdfs/21063,"Rango de temperatura","10,14"
Francisco Z Mena,Puebla,Coutput/pdfs/21064,"Rango de temperatura","22,24"
General Felipe Ángeles,Puebla,Coutput/pdfs/21065,"Rango de temperatura","12,18"
Guadalupe,Puebla,Coutput/pdfs/21066,"Rango de temperatura","22,26"
Guadalupe Victoria,Puebla,Coutput/pdfs/21067,"Rango de temperatura","8,14"
Hermenegildo Galeana,Puebla,Coutput/pdfs/21068,"Rango de temperatura","18,24"
Huaquechula,Puebla,Coutput/pdfs/21069,"Rango de temperatura","18,24"
Huatlatlauca,Puebla,Coutput/pdfs/21070,"Rango de temperatura","16,24"
Huauchinango,Puebla,Coutput/pdfs/21071,"Rango de temperatura","12,20"
Huehuetla,Puebla,Coutput/pdfs/21072,"Rango de temperatura","18,24"
Huehuetlán el Chico,Puebla,Coutput/pdfs/21073,"Rango de temperatura","22,26"
Huejotzingo,Puebla,Coutput/pdfs/21074,"Rango de temperatura","2,16"
Hueyapan,Puebla,Coutput/pdfs/21075,"Rango de temperatura","14,24"
Hueytamalco,Puebla,Coutput/pdfs/21076,"Rango de temperatura","16,26"
Hueytlalpan,Puebla,Coutput/pdfs/21077,"Rango de temperatura","18,24"
Huitzilan de Serdán,Puebla,Coutput/pdfs/21078,"Rango de temperatura","16,22"
Huitziltepec,Puebla,Coutput/pdfs/21079,"Rango de temperatura","16,18"
Atlequizayan,Puebla,Coutput/pdfs/21080,"Rango de temperatura","18,22"
Ixcamilpa de Guerrero,Puebla,Coutput/pdfs/21081,"Rango de temperatura","20,26"
Ixcaquixtla,Puebla,Coutput/pdfs/21082,"Rango de temperatura","16,18"
Ixtacamaxtitlán,Puebla,Coutput/pdfs/21083,"Rango de temperatura","10,18"
Ixtepec,Puebla,Coutput/pdfs/21084,"Rango de temperatura","18,24"
Izúcar de Matamoros,Puebla,Coutput/pdfs/21085,"Rango de temperatura","18,26"
Jalpan,Puebla,Coutput/pdfs/21086,"Rango de temperatura","23,25"
Jolalpan,Puebla,Coutput/pdfs/21087,"Rango de temperatura","22,28"
Jonotla,Puebla,Coutput/pdfs/21088,"Rango de temperatura","20,26"
Jopala,Puebla,Coutput/pdfs/21089,"Rango de temperatura","18,26"
Juan C Bonilla,Puebla,Coutput/pdfs/21090,"Rango de temperatura","14,16"
Juan Galindo,Puebla,Coutput/pdfs/21091,"Rango de temperatura","24,26"
Juan N Méndez,Puebla,Coutput/pdfs/21092,"Rango de temperatura","12,20"
La Fragua,Puebla,Coutput/pdfs/21093,"Rango de temperatura","4,14"
Libres,Puebla,Coutput/pdfs/21094,"Rango de temperatura","10,16"
La Magdalena Tlatlauquitepec,Puebla,Coutput/pdfs/21095,"Rango de temperatura","20,24"
Mazapiltepec de Juárez,Puebla,Coutput/pdfs/21096,"Rango de temperatura","12,16"
Mixtla,Puebla,Coutput/pdfs/21097,"Rango de temperatura","16,18"
Molcaxac,Puebla,Coutput/pdfs/21098,"Rango de temperatura","14,20 "
Cañada Morelos,Puebla,Coutput/pdfs/21099,"Rango de temperatura","12,18"
Naupan,Puebla,Coutput/pdfs/21100,"Rango de temperatura","14,20"
Nauzontla,Puebla,Coutput/pdfs/21101,"Rango de temperatura","18,22"
Nealtican,Puebla,Coutput/pdfs/21102,"Rango de temperatura","12,16"
Nicolás Bravo,Puebla,Coutput/pdfs/21103,"Rango de temperatura","10,20"
Nopalucan,Puebla,Coutput/pdfs/21104,"Rango de temperatura","12,16"
Ocotepec,Puebla,Coutput/pdfs/21105,"Rango de temperatura","10,16"
Ocoyucan,Puebla,Coutput/pdfs/21106,"Rango de temperatura","14,20"
Olintla,Puebla,Coutput/pdfs/21107,"Rango de temperatura","18,24"
Oriental,Puebla,Coutput/pdfs/21108,"Rango de temperatura","12,16"
Pahuatlán,Puebla,Coutput/pdfs/21109,"Rango de temperatura","12,20"
Palmar de Bravo,Puebla,Coutput/pdfs/21110,"Rango de temperatura","12,18 "
Pantepec,Puebla,Coutput/pdfs/21111,"Rango de temperatura","23,25 "
Petlalcingo,Puebla,Coutput/pdfs/21112,"Rango de temperatura","21,23 "
Piaxtla,Puebla,Coutput/pdfs/21113,"Rango de temperatura","22,26"
Puebla,Puebla,Coutput/pdfs/21114,"Rango de temperatura","10,16"
Quecholac,Puebla,Coutput/pdfs/21115,"Rango de temperatura","10,16"
Quimixtlán,Puebla,Coutput/pdfs/21116,"Rango de temperatura","10,20"
Rafael Lara Grajales,Puebla,Coutput/pdfs/21117,"Rango de temperatura","14,16"
Los Reyes de Juárez,Puebla,Coutput/pdfs/21118,"Rango de temperatura","14,18"
San Andrés Cholula,Puebla,Coutput/pdfs/21119,"Rango de temperatura","14,18"
San Antonio Cañada,Puebla,Coutput/pdfs/21120,"Rango de temperatura","12,22"
San Diego la Mesa Tochimiltzi,Puebla,Coutput/pdfs/21121,"Rango de temperatura","16,24"
San Felipe Teotlalcingo,Puebla,Coutput/pdfs/21122,"Rango de temperatura","6,16"
San Felipe Tepatlán,Puebla,Coutput/pdfs/21123,"Rango de temperatura","18,24"
San Gabriel Chilac,Puebla,Coutput/pdfs/21124,"Rango de temperatura","14,24"
San Gregorio Atzompa,Puebla,Coutput/pdfs/21125,"Rango de temperatura","16,18"
San Jerónimo Tecuanipan,Puebla,Coutput/pdfs/21126,"Rango de temperatura","14,18"
San Jerónimo Xayacatlán,Puebla,Coutput/pdfs/21127,"Rango de temperatura","20,24"
San José Chiapa,Puebla,Coutput/pdfs/21128,"Rango de temperatura","14,16"
San José Miahuatlán,Puebla,Coutput/pdfs/21129,"Rango de temperatura","14,24"
San Juan Atenco,Puebla,Coutput/pdfs/21130,"Rango de temperatura","12,16"
San Juan Atzompa,Puebla,Coutput/pdfs/21131,"Rango de temperatura","18,24"
San Martín Texmelucan,Puebla,Coutput/pdfs/21132,"Rango de temperatura","14,16"
San Martín Totoltepec,Puebla,Coutput/pdfs/21133,"Rango de temperatura","20,24"
San Matías Tlalancaleca,Puebla,Coutput/pdfs/21134,"Rango de temperatura","14,16"
San Miguel Ixitlán,Puebla,Coutput/pdfs/21135,"Rango de temperatura","16,22"
San Miguel Xoxtla,Puebla,Coutput/pdfs/21136,"Rango de temperatura","14,16"
San Nicolás Buenos Aires,Puebla,Coutput/pdfs/21137,"Rango de temperatura","10,16"
San Nicolás de los Ranchos,Puebla,Coutput/pdfs/21138,"Rango de temperatura","2,16"
San Pablo Anicano,Puebla,Coutput/pdfs/21139,"Rango de temperatura","23,25 "
San Pedro Cholula,Puebla,Coutput/pdfs/21140,"Rango de temperatura","14,18"
San Pedro Yeloixtlahuaca,Puebla,Coutput/pdfs/21141,"Rango de temperatura","21,25 "
San Salvador El Seco,Puebla,Coutput/pdfs/21142,"Rango de temperatura","13,15 "
San Salvador El Verde,Puebla,Coutput/pdfs/21143,"Rango de temperatura","2,16"
San Salvador Huixcolotla,Puebla,Coutput/pdfs/21144,"Rango de temperatura","12,18"
San Sebastián Tlacotepec,Puebla,Coutput/pdfs/21145,"Rango de temperatura","12,26"
Santa Catarina Tlaltempan,Puebla,Coutput/pdfs/21146,"Rango de temperatura","20,24"
Santa Inés Ahuatempan,Puebla,Coutput/pdfs/21147,"Rango de temperatura","18,24"
Santa Isabel Cholula,Puebla,Coutput/pdfs/21148,"Rango de temperatura","15,17"
Santiago Miahuatlán,Puebla,Coutput/pdfs/21149,"Rango de temperatura","14,20"
Huehuetlán el Grande,Puebla,Coutput/pdfs/21150,"Rango de temperatura","17,23"
Santo Tomás Hueyotlipan,Puebla,Coutput/pdfs/21151,"Rango de temperatura","16,18"
Soltepec,Puebla,Coutput/pdfs/21152,"Rango de temperatura","12,14 "
Tecali de Herrera,Puebla,Coutput/pdfs/21153,"Rango de temperatura","15,17"
Tecamachalco,Puebla,Coutput/pdfs/21154,"Rango de temperatura","14,18"
Tecomatlán,Puebla,Coutput/pdfs/21155,"Rango de temperatura","20,26"
Tehuacán,Puebla,Coutput/pdfs/21156,"Rango de temperatura","12,24"
Tehuitzingo,Puebla,Coutput/pdfs/21157,"Rango de temperatura","20,26"
Tenampulco,Puebla,Coutput/pdfs/21158,"Rango de temperatura","22,26"
Teopantlán,Puebla,Coutput/pdfs/21159,"Rango de temperatura","16,24"
Teotlalco,Puebla,Coutput/pdfs/21160,"Rango de temperatura","22,26"
Tepanco de López,Puebla,Coutput/pdfs/21161,"Rango de temperatura","14,20"
Tepango de Rodríguez,Puebla,Coutput/pdfs/21162,"Rango de temperatura","18,22"
Tepatlaxco de Hidalgo,Puebla,Coutput/pdfs/21163,"Rango de temperatura","4,16"
Tepeaca,Puebla,Coutput/pdfs/21164,"Rango de temperatura","12,18"
Tepemaxalco,Puebla,Coutput/pdfs/21165,"Rango de temperatura","19,23 "
Tepeojuma,Puebla,Coutput/pdfs/21166,"Rango de temperatura","19,23 "
Tepetzintla,Puebla,Coutput/pdfs/21167,"Rango de temperatura","14,20 "
Tepexco,Puebla,Coutput/pdfs/21168,"Rango de temperatura","21,25 "
Tepexi de Rodríguez,Puebla,Coutput/pdfs/21169,"Rango de temperatura","16,24"
Tepeyahualco,Puebla,Coutput/pdfs/21170,"Rango de temperatura","12,16"
Tepeyahualco de Cuauhtémoc,Puebla,Coutput/pdfs/21171,"Rango de temperatura","16,18"
Tetela de Ocampo,Puebla,Coutput/pdfs/21172,"Rango de temperatura","12,20"
Teteles de Avila Castillo,Puebla,Coutput/pdfs/21173,"Rango de temperatura","14,16 "
Teziutlán,Puebla,Coutput/pdfs/21174,"Rango de temperatura","12,22"
Tianguismanalco,Puebla,Coutput/pdfs/21175,"Rango de temperatura","6,18"
Tilapa,Puebla,Coutput/pdfs/21176,"Rango de temperatura","22,26"
Tlacotepec de Benito Juárez,Puebla,Coutput/pdfs/21177,"Rango de temperatura","12,18"
Tlacuilotepec,Puebla,Coutput/pdfs/21178,"Rango de temperatura","16,24"
Tlachichuca,Puebla,Coutput/pdfs/21179,"Rango de temperatura","0,18"
Tlahuapan,Puebla,Coutput/pdfs/21180,"Rango de temperatura","8,16"
Tlaltenango,Puebla,Coutput/pdfs/21181,"Rango de temperatura","14,16"
Tlanepantla,Puebla,Coutput/pdfs/21182,"Rango de temperatura","16,18 "
Tlaola,Puebla,Coutput/pdfs/21183,"Rango de temperatura","16,20"
Tlapacoya,Puebla,Coutput/pdfs/21184,"Rango de temperatura","18,22"
Tlapanalá,Puebla,Coutput/pdfs/21185,"Rango de temperatura","20,24"
Tlatlauquitepec Puebla,Coutput/pdfs/21186,"Rango de temperatura","10,24"
Tlaxco,Puebla,Coutput/pdfs/21187,"Rango de temperatura","18,24"
Tochimilco,Puebla,Coutput/pdfs/21188,"Rango de temperatura","02,20"
Tochtepec,Puebla,Coutput/pdfs/21189,"Rango de temperatura","16,18"
Totoltepec de Guerrero,Puebla,Coutput/pdfs/21190,"Rango de temperatura","16,24"
Tulcingo,Puebla,Coutput/pdfs/21191,"Rango de temperatura","20,26"
Tuzamapan de Galeana,Puebla,Coutput/pdfs/21192,"Rango de temperatura","20,26"
Tzicatlacoyan,Puebla,Coutput/pdfs/21193,"Rango de temperatura","16,22"
Venustiano Carranza,Puebla,Coutput/pdfs/21194,"Rango de temperatura","22,26"
Vicente Guerrero,Puebla,Coutput/pdfs/21195,"Rango de temperatura","12,22"
Xayacatlán de Bravo,Puebla,Coutput/pdfs/21196,"Rango de temperatura","18,24"
Xicotepec,Puebla,Coutput/pdfs/21197,"Rango de temperatura","16,26"
Xicotlán,Puebla,Coutput/pdfs/21198,"Rango de temperatura","22,26"
Xiutetelco,Puebla,Coutput/pdfs/21199,"Rango de temperatura","12,20"
Xochiapulco,Puebla,Coutput/pdfs/21200,"Rango de temperatura","14,20"
Xochiltepec,Puebla,Coutput/pdfs/21201,"Rango de temperatura","18,24"
Xochitlán de Vicente Suárez,Puebla,Coutput/pdfs/21202,"Rango de temperatura","14,22"
Xochitlán Todos Santos,Puebla,Coutput/pdfs/21203,"Rango de temperatura","14,18"
Yaonáhuac,Puebla,Coutput/pdfs/21204,"Rango de temperatura","14,22"
Yehualtepec,Puebla,Coutput/pdfs/21205,"Rango de temperatura","14,18"
Zacapala,Puebla,Coutput/pdfs/21206,"Rango de temperatura","16,26"
Zacapoaxtla,Puebla,Coutput/pdfs/21207,"Rango de temperatura","12,20"
Zacatlán,Puebla,Coutput/pdfs/21208,"Rango de temperatura","12,20"
Zapotitlán,Puebla,Coutput/pdfs/21209,"Rango de temperatura","14,22"
Zapotitlán de Méndez,Puebla,Coutput/pdfs/21210,"Rango de temperatura","18,22"
Zaragoza,Puebla,Coutput/pdfs/21211,"Rango de temperatura","12,16"
Zautla,Puebla,Coutput/pdfs/21212,"Rango de temperatura","12,18"
Zihuateutla,Puebla,Coutput/pdfs/21213,"Rango de temperatura","18,26"
Zinacatepec,Puebla,Coutput/pdfs/21214,"Rango de temperatura","20,24"
Zongozotla,Puebla,Coutput/pdfs/21215,"Rango de temperatura","16,22"
Zoquiapan,Puebla,Coutput/pdfs/21216,"Rango de temperatura","18,24"
Zoquitlán,Puebla,Coutput/pdfs/21217,"Rango de temperatura","14,26"
Amealco de Bonfil,Querétaro,Coutput/pdfs/22001,"Rango de temperatura","8,18"
Pinal de Amoles,Querétaro,Coutput/pdfs/22002,"Rango de temperatura","12,24"
Arroyo Seco,Querétaro,Coutput/pdfs/22003,"Rango de temperatura","16,24"
Cadereyta de Montes,Querétaro,Coutput/pdfs/22004,"Rango de temperatura","12,22"
Colón,Querétaro,Coutput/pdfs/22005,"Rango de temperatura","10,20"
Corregidora,Querétaro,Coutput/pdfs/22006,"Rango de temperatura","16,20 "
Ezequiel Montes,Querétaro,Coutput/pdfs/22007,"Rango de temperatura","16,20"
Huimilpan,Querétaro,Coutput/pdfs/22008,"Rango de temperatura","12,20"
Jalpan de Serra,Querétaro,Coutput/pdfs/22009,"Rango de temperatura","12,26"
Landa de Matamoros,Querétaro,Coutput/pdfs/22010,"Rango de temperatura","12,24"
El Marqués,Querétaro,Coutput/pdfs/22011,"Rango de temperatura","10,18"
Pedro Escobedo,Querétaro,Coutput/pdfs/22012,"Rango de temperatura","14,20"
Peñamiller,Querétaro,Coutput/pdfs/22013,"Rango de temperatura","12,22"
Querétaro,Querétaro,Coutput/pdfs/22014,"Rango de temperatura","12,20"
San Joaquín,Querétaro,Coutput/pdfs/22015,"Rango de temperatura","16,20"
San Juan del Río,Querétaro,Coutput/pdfs/22016,"Rango de temperatura","14,20"
Tequisquiapan,Querétaro,Coutput/pdfs/22017,"Rango de temperatura","14,20"
Tolimán,Querétaro,Coutput/pdfs/22018,"Rango de temperatura","14,22"
Cozumel,Quintana Roo,Coutput/pdfs/23001,"Rango de temperatura","24,28"
Felipe Carrillo Puerto,Quintana Roo,Coutput/pdfs/23002,"Rango de temperatura","24,28"
Isla Mujeres,Quintana Roo,Coutput/pdfs/23003,"Rango de temperatura","24,28"
Othón P Blanco,Quintana Roo,Coutput/pdfs/23004,"Rango de temperatura","24,28"
Benito Juárez,Quintana Roo,Coutput/pdfs/23005,"Rango de temperatura","24,28"
José María Morelos,Quintana Roo,Coutput/pdfs/23006,"Rango de temperatura","24,28"
Lázaro Cárdenas,Quintana Roo,Coutput/pdfs/23007,"Rango de temperatura","24,26"
Solidaridad,Quintana Roo,Coutput/pdfs/23008,"Rango de temperatura","24,28"
Tulum,Quintana Roo,Coutput/pdfs/23009,"Rango de temperatura","24,28"
Ahualulco,San Luis Potosí,Coutput/pdfs/24001,"Rango de temperatura","14,20"
Alaquines,San Luis Potosí,Coutput/pdfs/24002,"Rango de temperatura","18,24"
Aquismón,San Luis Potosí,Coutput/pdfs/24003,"Rango de temperatura","18,26"
Armadillo de los Infante,San Luis Potosí,Coutput/pdfs/24004,"Rango de temperatura","14,20"
Cárdenas,San Luis Potosí,Coutput/pdfs/24005,"Rango de temperatura","18,22"
Catorce,San Luis Potosí,Coutput/pdfs/24006,"Rango de temperatura","10,20"
Cedral,San Luis Potosí,Coutput/pdfs/24007,"Rango de temperatura","14,20"
Cerritos,San Luis Potosí,Coutput/pdfs/24008,"Rango de temperatura","16,22"
Cerro de San Pedro,San Luis Potosí,Coutput/pdfs/24009,"Rango de temperatura","14,18"
Ciudad del Maíz,San Luis Potosí,Coutput/pdfs/24010,"Rango de temperatura","16,24"
Ciudad Fernández,San Luis Potosí,Coutput/pdfs/24011,"Rango de temperatura","14,22"
Tancanhuitz,San Luis Potosí,Coutput/pdfs/24012,"Rango de temperatura","22,26"
Ciudad Valles,San Luis Potosí,Coutput/pdfs/24013,"Rango de temperatura","20,26"
Coxcatlán,San Luis Potosí,Coutput/pdfs/24014,"Rango de temperatura","22,26"
Charcas,San Luis Potosí,Coutput/pdfs/24015,"Rango de temperatura","14,20"
Ebano,San Luis Potosí,Coutput/pdfs/24016,"Rango de temperatura","22,26"
Guadalcázar,San Luis Potosí,Coutput/pdfs/24017,"Rango de temperatura","16,22"
Huehuetlán,San Luis Potosí,Coutput/pdfs/24018,"Rango de temperatura","20,26"
Lagunillas,San Luis Potosí,Coutput/pdfs/24019,"Rango de temperatura","18,24"
Matehuala,San Luis Potosí,Coutput/pdfs/24020,"Rango de temperatura","14,20"
Mexquitic de Carmona,San Luis Potosí,Coutput/pdfs/24021,"Rango de temperatura","14,18"
Moctezuma,San Luis Potosí,Coutput/pdfs/24022,"Rango de temperatura","14,20"
